Item1,Item2
7083,80376157.171200007
7084,80376219.49440001
7085,80376282.227200001
7086,80376344.524800003
7087,80376407.001599997
7088,80376469.721600011
7089,80376532.083200008
7090,80376594.560000002
7091,80376657.049600005
7092,80376719.59040001
7093,80376782.131200001
7094,80376844.556800008
7095,80376907.084800005
7096,80376969.574400008
7097,80377032.140799999
7098,80377094.796800002
7099,80377157.299199998
7100,80377219.673600003
7101,80377282.150399998
7102,80377344.755199999
7103,80377407.334399998
7104,80377469.849600002
7105,80377532.339200005
7106,80377594.688000008
7107,80377657.228799999
7108,80377719.6928
7109,80377782.208000004
7110,80377844.774400011
7111,80377907.200000003
7112,80377969.779200003
7113,80378032.243200004
7114,80378094.899200007
7115,80378157.273599997
7116,80378219.801600009
7117,80378282.265600011
7118,80378344.768000007
7119,80378407.257600009
7120,80378469.939199999
7121,80378532.480000004
7122,80378594.867200002
7123,80378657.280000001
7124,80378719.846400008
7125,80378782.489600003
7126,80378844.889600009
7127,80378907.315200001
7128,80378969.945600003
7129,80379032.332800001
7130,80379095.040000007
7131,80379157.427200004
7132,80379219.865600005
7133,80379282.380800009
7134,80379344.908800006
7135,80379407.372800007
7136,80379470.028800011
7137,80379532.646400005
7138,80379594.931199998
7139,80379657.4208
7140,80379719.948799998
7141,80379782.4384
7142,80379845.107199997
7143,80379907.456
7144,80379969.958400011
7145,80380032.499200001
7146,80380094.988800004
7147,80380157.465599999
7148,80380219.955200002
7149,80380282.5088
7150,80380345.15200001
7151,80380407.5264
7152,80380470.016000003
7153,80380532.544
7154,80380595.2896
7155,80380657.5616
7156,80380720.025600001
7157,80380782.784000009
7158,80380845.068800002
7159,80380907.558400005
7160,80380970.137600005
7161,80381032.576000005
7162,80381095.091200009
7163,80381157.580799997
7164,80381220.326399997
7165,80381282.688000008
7166,80381345.126400009
7167,80381407.641599998
7168,80381470.182400003
7169,80381532.672000006
7170,80381595.225600004
7171,80381657.676799998
7172,80381720.332800001
7173,80381782.719999999
7174,80381845.158399999
7175,80381907.840000004
7176,80381970.137600005
7177,80382032.716800004
7178,80382095.359999999
7179,80382157.708800003
7180,80382220.224000007
7181,80382282.726400003
7182,80382345.267200008
7183,80382407.948799998
7184,80382470.4384
7185,80382532.966399997
7186,80382595.251200005
7187,80382657.766400009
7188,80382720.435200006
7189,80382782.796800002
7190,80382845.286400005
7191,80382907.942400008
7192,80382970.329600006
7193,80383032.921599999
7194,80383095.321600005
7195,80383157.7984
7196,80383220.313600004
7197,80383282.918400005
7198,80383345.343999997
7199,80383407.8336
7200,80383470.361599997
7201,80383532.902400002
7202,80383595.404799998
7203,80383658.073600009
7204,80383720.537600011
7205,80383782.937600002
7206,80383845.465599999
7207,80383907.9296
7208,80383970.40640001
7209,80384032.908800006
7210,80384095.615999997
7211,80384157.9648
7212,80384220.60800001
7213,80384282.9824
7214,80384345.45920001
7215,80384408.089599997
7216,80384470.464000002
7217,80384533.030400008
7218,80384595.532800004
7219,80384657.983999997
7220,80384720.627200007
7221,80384783.014400005
7222,80384845.542400002
7223,80384908.057600006
7224,80384970.521600008
7225,80385033.331200004
7226,80385095.552000001
7227,80385158.092800006
7228,80385220.620800003
7229,80385283.200000003
7230,80385345.843199998
7231,80385408.102400005
7232,80385470.835199997
7233,80385533.273599997
7234,80385595.699200004
7235,80385658.137600005
7236,80385720.742400005
7237,80385783.129600003
7238,80385845.644800007
7239,80385908.121600002
7240,80385970.854400009
7241,80386033.203199998
7242,80386095.654400006
7243,80386158.297600001
7244,80386220.761600003
7245,80386283.148800001
7246,80386345.715200007
7247,80386408.255999997
7248,80386470.707200006
7249,80386533.196800008
7250,80386595.737599999
7251,80386658.24000001
7252,80386720.704000011
7253,80386783.449600011
7254,80386845.939199999
7255,80386908.364800006
7256,80386970.905599996
7257,80387033.369599998
7258,80387095.846400008
7259,80387158.182400003
7260,80387220.697600007
7261,80387283.430399999
7262,80387345.881600007
7263,80387408.243200004
7264,80387470.988800004
7265,80387533.273599997
7266,80387595.801600009
7267,80387658.278400004
7268,80387720.793600008
7269,80387783.308799997
7270,80387845.887999997
7271,80387908.313600004
7272,80387971.008000001
7273,80388033.4208
7274,80388095.987200007
7275,80388158.310400009
7276,80388220.902400002
7277,80388283.520000011
7278,80388345.843199998
7279,80388408.358400002
7280,80388470.835199997
7281,80388533.542400002
7282,80388595.916800007
7283,80388658.534400001
7284,80388720.934400007
7285,80388783.449600011
7286,80388846.144000009
7287,80388908.403200001
7288,80388970.931199998
7289,80389033.548800007
7290,80389095.936000004
7291,80389158.412799999
7292,80389221.004800007
7293,80389283.456
7294,80389345.971200004
7295,80389408.460800007
7296,80389471.155200005
7297,80389533.568000004
7298,80389596.006400004
7299,80389658.521600008
7300,80389721.113600001
7301,80389783.513600007
7302,80389846.016000003
7303,80389908.505600005
7304,80389971.059200004
7305,80390033.715200007
7306,80390096.06400001
7307,80390158.707200006
7308,80390221.158399999
7309,80390283.545599997
7310,80390346.073600009
7311,80390408.742400005
7312,80390471.104000002
7313,80390533.593600005
7314,80390596.159999996
7315,80390658.611200005
7316,80390721.113600001
7317,80390783.820800006
7318,80390846.208000004
7319,80390908.646400005
7320,80390971.123199999
7321,80391033.983999997
7322,80391096.153600007
7323,80391158.796800002
7324,80391221.184
7325,80391283.82720001
7326,80391346.24000001
7327,80391408.691200003
7328,80391471.372800007
7329,80391533.708800003
7330,80391596.313600004
7331,80391658.71360001
7332,80391721.228799999
7333,80391783.718400002
7334,80391846.246399999
7335,80391908.902400002
7336,80391971.404799998
7337,80392033.881600007
7338,80392096.460800007
7339,80392158.835199997
7340,80392221.3248
7341,80392283.776000008
7342,80392346.393600002
7343,80392409.241600007
7344,80392471.42400001
7345,80392533.7984
7346,80392596.364800006
7347,80392658.88000001
7348,80392721.535999998
7349,80392784.012800008
7350,80392846.47680001
7351,80392909.056000009
7352,80392971.417600006
7353,80393034.09920001
7354,80393096.37120001
7355,80393158.886399999
7356,80393221.401600003
7357,80393283.96800001
7358,80393346.585600004
7359,80393409.088
7360,80393471.641599998
7361,80393533.952000007
7362,80393596.416000009
7363,80393659.084800005
7364,80393721.638400003
7365,80393783.974399999
7366,80393846.617600009
7367,80393909.132799998
7368,80393971.481600001
7369,80394034.2016
7370,80394096.665600002
7371,80394159.001599997
7372,80394221.529600009
7373,80394284.198400006
7374,80394346.739200011
7375,80394409.088
7376,80394471.667199999
7377,80394534.067200005
7378,80394596.748800009
7379,80394659.251200005
7380,80394721.62560001
7381,80394784.128000006
7382,80394846.592000008
7383,80394909.273599997
7384,80394971.584000006
7385,80395034.150399998
7386,80395096.665600002
7387,80395159.283200011
7388,80395221.631999999
7389,80395284.147200003
7390,80395346.662400007
7391,80395409.15200001
7392,80395471.910400003
7393,80395534.131200001
7394,80395596.812800005
7395,80395659.136000007
7396,80395721.689600006
7397,80395784.281599998
7398,80395846.822400004
7399,80395909.22240001
7400,80395971.82720001
7401,80396034.252800003
7402,80396096.768000007
7403,80396159.270400003
7404,80396221.734400004
7405,80396284.249600008
7406,80396346.867200002
7407,80396409.2544
7408,80396471.795200005
7409,80396534.451200008
7410,80396596.864000008
7411,80396659.2896
7412,80396721.792000011
7413,80396784.396799996
7414,80396846.835199997
7415,80396909.337600008
7416,80396971.840000004
7417,80397034.470400006
7418,80397096.857600003
7419,80397159.321600005
7420,80397222.003200009
7421,80397284.364800006
7422,80397347.033600003
7423,80397409.433600008
7424,80397471.936000004
7425,80397534.400000006
7426,80397597.068800002
7427,80397659.571199998
7428,80397721.868799999
7429,80397784.4736
7430,80397846.937600002
7431,80397909.465599999
7432,80397971.955200002
7433,80398034.585600004
7434,80398097.062399998
7435,80398159.615999997
7436,80398222.105599999
7437,80398284.454400003
7438,80398347.174400002
7439,80398409.523200005
7440,80398471.987200007
7441,80398534.527999997
7442,80398597.22240001
7443,80398659.481600001
7444,80398722.0352
7445,80398784.691200003
7446,80398847.0528
7447,80398909.734400004
7448,80398972.249600008
7449,80399034.739200011
7450,80399097.164800003
7451,80399159.552000001
7452,80399222.195200011
7453,80399284.595200002
7454,80399347.174400002
7455,80399409.587200001
7456,80399472.102400005
7457,80399534.656000003
7458,80399597.22240001
7459,80399660.646400005
7460,80399722.09920001
7461,80399784.614399999
7462,80399847.206400007
7463,80399909.631999999
7464,80399972.390400007
7465,80400034.828800008
7466,80400097.241600007
7467,80400159.680000007
7468,80400222.182400003
7469,80400284.928000003
7470,80400347.302400008
7471,80400409.702399999
7472,80400472.230400011
7473,80400534.796800002
7474,80400597.260800004
7475,80400659.776000008
7476,80400722.278400004
7477,80400784.768000007
7478,80400847.283200011
7479,80400909.811200008
7480,80400972.288000003
7481,80401034.944000006
7482,80401097.45920001
7483,80401159.782399997
7484,80401222.310400009
7485,80401284.787200004
7486,80401347.340800002
7487,80401409.983999997
7488,80401472.332800001
7489,80401534.860799998
7490,80401597.376000002
7491,80401659.865600005
7492,80401722.368000001
7493,80401784.870399997
7494,80401847.513600007
7495,80401910.208000004
7496,80401972.428800002
7497,80402034.9824
7498,80402097.4208
7499,80402160.076800004
7500,80402222.47680001
7501,80402284.928000003
7502,80402347.507200003
7503,80402410.112000003
7504,80402472.486400008
7505,80402534.988800004
7506,80402597.619200006
7507,80402660.13440001
7508,80402722.547200009
7509,80402784.998400003
7510,80402847.500799999
7511,80402910.016000003
7512,80402972.531200007
7513,80403035.097599998
7514,80403097.689600006
7515,80403160.012800008
7516,80403222.566400006
7517,80403285.196800008
7518,80403347.66080001
7519,80403410.048000008
7520,80403472.691200003
7521,80403535.142399997
7522,80403597.555200011
7523,80403660.044799998
7524,80403722.790399998
7525,80403785.100800008
7526,80403847.641599998
7527,80403910.284800008
7528,80403972.633599997
7529,80404035.251200005
7530,80404097.638400003
7531,80404160.1664
7532,80404222.656000003
7533,80404285.299199998
7534,80404347.891200006
7535,80404410.150399998
7536,80404472.819200009
7537,80404535.193599999
7538,80404597.721600011
7539,80404660.428800002
7540,80404722.905599996
7541,80404785.408000007
7542,80404847.8336
7543,80404910.259200007
7544,80404972.7104
7545,80405035.417600006
7546,80405097.907200009
7547,80405160.255999997
7548,80405222.796800002
7549,80405285.273599997
7550,80405347.903999999
7551,80405410.419200003
7552,80405472.960000008
7553,80405535.321600005
7554,80405597.913599998
7555,80405660.492799997
7556,80405722.816
7557,80405785.382400006
7558,80405847.910400003
7559,80405910.527999997
7560,80405972.953600004
7561,80406035.392000005
7562,80406097.945600003
7563,80406160.384000003
7564,80406223.129600003
7565,80406285.593600005
7566,80406347.96800001
7567,80406410.57280001
7568,80406473.088
7569,80406535.564800009
7570,80406598.041600004
7571,80406660.620800003
7572,80406722.969600007
7573,80406785.484800011
7574,80406848.102400005
7575,80406910.47680001
7576,80406973.08160001
7577,80407035.673600003
7578,80407097.958400011
7579,80407160.512000009
7580,80407223.001599997
7581,80407285.516800001
7582,80407348.147200003
7583,80407410.521600008
7584,80407473.075200006
7585,80407535.744000003
7586,80407598.092800006
7587,80407660.620800003
7588,80407723.097599998
7589,80407785.753600001
7590,80407848.115199998
7591,80407910.784000009
7592,80407973.068800002
7593,80408035.840000004
7594,80408098.112000003
7595,80408160.588799998
7596,80408223.2192
7597,80408285.7984
7598,80408348.13440001
7599,80408410.790399998
7600,80408473.177600011
7601,80408535.667199999
7602,80408598.272
7603,80408660.646400005
7604,80408723.200000003
7605,80408785.779200003
7606,80408848.217600003
7607,80408910.64320001
7608,80408973.235200003
7609,80409035.891200006
7610,80409098.329600006
7611,80409160.691200003
7612,80409223.2192
7613,80409285.86240001
7614,80409348.518399999
7615,80409410.726400003
7616,80409473.305600002
7617,80409535.795200005
7618,80409598.284800008
7619,80409660.876800001
7620,80409723.481600001
7621,80409785.983999997
7622,80409848.460800007
7623,80409910.784000009
7624,80409973.337600008
7625,80410035.96800001
7626,80410098.40640001
7627,80410160.960000008
7628,80410223.475199997
7629,80410285.913599998
7630,80410348.364800006
7631,80410410.841600001
7632,80410473.4208
7633,80410535.872000009
7634,80410598.489600003
7635,80410661.030400008
7636,80410723.468800008
7637,80410785.93280001
7638,80410848.601600006
7639,80410910.95040001
7640,80410973.427200004
7641,80411035.916800007
7642,80411098.483199999
7643,80411161.088
7644,80411223.462400004
7645,80411286.118400007
7646,80411348.467200011
7647,80411410.956799999
7648,80411473.523200005
7649,80411536.128000006
7650,80411598.604800001
7651,80411661.030400008
7652,80411723.635200009
7653,80411786.048000008
7654,80411848.67840001
7655,80411911.193599999
7656,80411973.670400009
7657,80412036.198400006
7658,80412098.636800006
7659,80412161.216000006
7660,80412223.539200008
7661,80412286.348800004
7662,80412348.7104
7663,80412411.097599998
7664,80412473.612800002
7665,80412536.345600009
7666,80412598.604800001
7667,80412661.094400004
7668,80412723.673600003
7669,80412786.137600005
7670,80412848.67840001
7671,80412911.180800006
7672,80412973.824000001
7673,80413036.351999998
7674,80413098.764799997
7675,80413161.15200001
7676,80413223.782399997
7677,80413286.195200011
7678,80413348.672000006
7679,80413411.225600004
7680,80413473.702399999
7681,80413536.192000002
7682,80413598.771200001
7683,80413661.3248
7684,80413723.724800006
7685,80413786.278400004
7686,80413848.934400007
7687,80413911.270400003
7688,80413973.785600007
7689,80414036.351999998
7690,80414098.892800003
7691,80414161.280000001
7692,80414223.974399999
7693,80414286.323200002
7694,80414348.825599998
7695,80414411.315200001
7696,80414473.843199998
7697,80414536.332800001
7698,80414599.065600008
7699,80414661.299199998
7700,80414723.891200006
7701,80414786.329600006
7702,80414848.934400007
7703,80414911.577600002
7704,80414974.105599999
7705,80415036.44160001
7706,80415098.995200008
7707,80415161.5616
7708,80415223.910400003
7709,80415286.451200008
7710,80415348.889600009
7711,80415411.430399999
7712,80415474.060800001
7713,80415536.4736
7714,80415598.95040001
7715,80415661.670400009
7716,80415723.96800001
7717,80415786.726400003
7718,80415849.139200002
7719,80415911.500799999
7720,80415973.990400001
7721,80416036.582400009
7722,80416099.110400006
7723,80416161.638400003
7724,80416224.089599997
7725,80416286.656000003
7726,80416349.299199998
7727,80416411.711999997
7728,80416475.123199999
7729,80416536.563199997
7730,80416599.167999998
7731,80416661.785600007
7732,80416724.0704
7733,80416786.611200005
7734,80416849.139200002
7735,80416911.769600004
7736,80416974.054399997
7737,80417036.659199998
7738,80417099.328000009
7739,80417161.766400009
7740,80417224.153600007
7741,80417286.668800011
7742,80417349.3248
7743,80417411.635200009
7744,80417474.316799998
7745,80417536.665600002
7746,80417599.347200006
7747,80417661.86240001
7748,80417724.390400007
7749,80417786.905599996
7750,80417849.395199999
7751,80417911.872000009
7752,80417974.400000006
7753,80418036.748800009
7754,80418099.251200005
7755,80418161.93280001
7756,80418224.255999997
7757,80418286.758400008
7758,80418349.3248
7759,80418411.750400007
7760,80418474.265600011
7761,80418537.036799997
7762,80418599.513600007
7763,80418661.990400001
7764,80418724.288000003
7765,80418786.816
7766,80418849.331200004
7767,80418911.884800002
7768,80418974.310400009
7769,80419036.876800001
7770,80419099.404799998
7771,80419161.894400001
7772,80419224.384000003
7773,80419286.860799998
7774,80419349.414400011
7775,80419412.032000005
7776,80419475.392000005
7777,80419537.088
7778,80419599.615999997
7779,80419661.900800005
7780,80419724.403200001
7781,80419786.918400005
7782,80419849.535999998
7783,80419912.128000006
7784,80419974.425600007
7785,80420037.004800007
7786,80420099.699200004
7787,80420162.137600005
7788,80420224.499200001
7789,80420287.014400005
7790,80420349.670400009
7791,80420412.006400004
7792,80420474.623999998
7793,80420537.228799999
7794,80420599.628800005
7795,80420662.195200011
7796,80420724.774400011
7797,80420787.020800009
7798,80420849.587200001
7799,80420912.255999997
7800,80420974.540800005
7801,80421037.299199998
7802,80421099.584000006
7803,80421162.163200006
7804,80421224.819200009
7805,80421287.078400001
7806,80421349.683200002
7807,80421412.121600002
7808,80421474.623999998
7809,80421537.139200002
7810,80421599.680000007
7811,80421662.131200001
7812,80421724.672000006
7813,80421787.328000009
7814,80421849.651199996
7815,80421912.345600009
7816,80421974.771200001
7817,80422037.184
7818,80422099.903999999
7819,80422162.2016
7820,80422224.729599997
7821,80422287.2192
7822,80422349.760000005
7823,80422412.390400007
7824,80422474.790399998
7825,80422537.395199999
7826,80422599.884800002
7827,80422662.259200007
7828,80422724.748800009
7829,80422787.35360001
7830,80422849.792000011
7831,80422912.3072
7832,80422974.809600011
7833,80423037.478400007
7834,80423099.942400008
7835,80423162.316799998
7836,80423224.768000007
7837,80423287.411200002
7838,80423349.849600002
7839,80423412.326399997
7840,80423474.841600001
7841,80423537.331200004
7842,80423599.961600006
7843,80423662.348800004
7844,80423724.902400002
7845,80423787.430399999
7846,80423850.060800001
7847,80423912.409600005
7848,80423974.95040001
7849,80424037.401600003
7850,80424099.942400008
7851,80424162.636800006
7852,80424224.98560001
7853,80424287.449600011
7854,80424349.939199999
7855,80424412.531200007
7856,80424474.956799999
7857,80424537.664000005
7858,80424599.987200007
7859,80424662.64320001
7860,80424725.120000005
7861,80424787.584000006
7862,80424850.278400004
7863,80424912.665600002
7864,80424975.2192
7865,80425037.683200002
7866,80425100.044799998
7867,80425162.585600004
7868,80425225.024000004
7869,80425287.641599998
7870,80425350.067200005
7871,80425412.774400011
7872,80425475.276800007
7873,80425537.740800008
7874,80425600.255999997
7875,80425662.592000008
7876,80425725.056000009
7877,80425787.750400007
7878,80425850.291199997
7879,80425912.601600006
7880,80425975.091200009
7881,80426037.69600001
7882,80426100.185599998
7883,80426162.803200006
7884,80426225.31840001
7885,80426287.680000007
7886,80426350.323200002
7887,80426412.851199999
7888,80426475.200000003
7889,80426537.740800008
7890,80426600.37120001
7891,80426662.707200006
7892,80426725.350400001
7893,80426787.750400007
7894,80426850.329600006
7895,80426912.84480001
7896,80426975.296000004
7897,80427037.913599998
7898,80427100.416000009
7899,80427162.944000006
7900,80427225.280000001
7901,80427288
7902,80427350.464000002
7903,80427412.838400006
7904,80427475.328000009
7905,80427537.830400005
7906,80427600.460800007
7907,80427662.809600011
7908,80427725.452800006
7909,80427787.878399998
7910,80427850.585600004
7911,80427912.857600003
7912,80427975.347200006
7913,80428038.079999998
7914,80428100.556800008
7915,80428163.033600003
7916,80428225.472000003
7917,80428288.025600001
7918,80428350.515200004
7919,80428413.030400008
7920,80428475.520000011
7921,80428538.0352
7922,80428600.4736
7923,80428663.078400001
7924,80428725.516800001
7925,80428787.903999999
7926,80428850.444800004
7927,80428912.934400007
7928,80428975.436800003
7929,80429038.003200009
7930,80429100.646400005
7931,80429163.110400006
7932,80429225.548800007
7933,80429288.012800008
7934,80429350.5792
7935,80429413.030400008
7936,80429475.481600001
7937,80429538.073600009
7938,80429600.640000001
7939,80429663.206400007
7940,80429725.593600005
7941,80429788.044799998
7942,80429850.739200011
7943,80429913.075200006
7944,80429975.564800009
7945,80430038.105599999
7946,80430100.838400006
7947,80430163.315200001
7948,80430225.753600001
7949,80430288.102400005
7950,80430350.694399998
7951,80430413.145600006
7952,80430475.609600008
7953,80430538.137600005
7954,80430600.704000011
7955,80430663.180800006
7956,80430725.849600002
7957,80430788.211199999
7958,80430850.764799997
7959,80430913.343999997
7960,80430975.859200001
7961,80431038.233600006
7962,80431100.838400006
7963,80431163.238399997
7964,80431225.881600007
7965,80431288.422399998
7966,80431350.899200007
7967,80431415.065600008
7968,80431475.776000008
7969,80431538.227200001
7970,80431600.98560001
7971,80431663.270400003
7972,80431725.772799999
7973,80431788.300800011
7974,80431850.905599996
7975,80431913.292800009
7976,80431975.807999998
7977,80432038.33600001
7978,80432100.979200006
7979,80432163.340800002
7980,80432225.843199998
7981,80432288.358400002
7982,80432351.027199998
7983,80432413.363200009
7984,80432475.852799997
7985,80432538.534400001
7986,80432600.895999998
7987,80432663.436800003
7988,80432726.092800006
7989,80432788.364800006
7990,80432850.995200008
7991,80432913.5616
7992,80432975.910400003
7993,80433038.425600007
7994,80433101.068800002
7995,80433163.66080001
7996,80433225.907200009
7997,80433288.67840001
7998,80433351.129600003
7999,80433413.670400009
8000,80433476.108800009
8001,80433538.649599999
8002,80433600.98560001
8003,80433663.756800011
8004,80433726.016000003
8005,80433788.480000004
8006,80433851.174400002
8007,80433913.664000005
8008,80433976.012800008
8009,80434038.527999997
8010,80434101.337600008
8011,80434163.596799999
8012,80434226.304000005
8013,80434288.563199997
8014,80434351.2192
8015,80434413.606399998
8016,80434476.147200003
8017,80434538.803200006
8018,80434601.343999997
8019,80434663.744000003
8020,80434726.092800006
8021,80434788.659199998
8022,80434851.174400002
8023,80434913.856000006
8024,80434976.230400011
8025,80435038.668800011
8026,80435101.145600006
8027,80435163.865600005
8028,80435226.137600005
8029,80435288.742400005
8030,80435351.232000008
8031,80435413.913599998
8032,80435476.262400001
8033,80435538.892800003
8034,80435601.343999997
8035,80435663.6928
8036,80435726.208000004
8037,80435788.736000001
8038,80435851.328000009
8039,80435913.753600001
8040,80435976.3072
8041,80436038.771200001
8042,80436101.3248
8043,80436163.9296
8044,80436226.278400004
8045,80436288.921599999
8046,80436351.475199997
8047,80436413.9648
8048,80436476.351999998
8049,80436539.020800009
8050,80436601.305600002
8051,80436663.987200007
8052,80436726.502400011
8053,80436788.851199999
8054,80436851.520000011
8055,80436913.894400001
8056,80436976.409600005
8057,80437038.899200007
8058,80437101.504000008
8059,80437163.852799997
8060,80437226.496000007
8061,80437289.088
8062,80437351.475199997
8063,80437413.926400006
8064,80437476.44160001
8065,80437538.944000006
8066,80437601.548800007
8067,80437663.974399999
8068,80437726.451200008
8069,80437788.953600004
8070,80437851.468800008
8071,80437913.971200004
8072,80437976.537600011
8073,80438039.232000008
8074,80438101.644800007
8075,80438164.006400004
8076,80438226.5088
8077,80438289.203199998
8078,80438351.756800011
8079,80438414.067200005
8080,80438476.531200007
8081,80438539.251200005
8082,80438601.715200007
8083,80438664.06400001
8084,80438726.707200006
8085,80438789.094400004
8086,80438851.711999997
8087,80438914.188800007
8088,80438976.640000001
8089,80439039.11680001
8090,80439101.7984
8091,80439164.147200003
8092,80439226.585600004
8093,80439289.31840001
8094,80439351.667199999
8095,80439414.182400003
8096,80439476.812800005
8097,80439539.161600009
8098,80439601.638400003
8099,80439664.1664
8100,80439726.784000009
8101,80439789.184
8102,80439851.711999997
8103,80439914.342399999
8104,80439976.934400007
8105,80440039.180800006
8106,80440101.836800009
8107,80440164.262400001
8108,80440226.752000004
8109,80440289.280000001
8110,80440351.961600006
8111,80440414.284800008
8112,80440477.004800007
8113,80440539.263999999
8114,80440601.804800004
8115,80440664.268800005
8116,80440726.873600006
8117,80440789.619200006
8118,80440852.006400004
8119,80440914.380800009
8120,80440977.062399998
8121,80441039.372800007
8122,80441102.028800011
8123,80441164.492799997
8124,80441226.905599996
8125,80441289.356800005
8126,80441352.832000002
8127,80441414.566400006
8128,80441477.145600006
8129,80441539.417600006
8130,80441602.137600005
8131,80441664.640000001
8132,80441727.027199998
8133,80441789.439999998
8134,80441852.13440001
8135,80441914.432000011
8136,80441976.9472
8137,80442039.436800003
8138,80442102.041600004
8139,80442164.467200011
8140,80442227.033600003
8141,80442289.612800002
8142,80442352.115199998
8143,80442414.451200008
8144,80442476.991999999
8145,80442539.532800004
8146,80442602.022400007
8147,80442664.4736
8148,80442727.040000007
8149,80442789.580799997
8150,80442852.0704
8151,80442914.547200009
8152,80442977.228799999
8153,80443039.807999998
8154,80443102.284800008
8155,80443164.736000001
8156,80443227.071999997
8157,80443289.600000009
8158,80443352.153600007
8159,80443414.617600009
8160,80443477.068800002
8161,80443539.711999997
8162,80443602.40640001
8163,80443664.627200007
8164,80443727.129600003
8165,80443789.824000001
8166,80443852.339200005
8167,80443914.816
8168,80443977.331200004
8169,80444039.667199999
8170,80444102.195200011
8171,80444164.672000006
8172,80444227.238399997
8173,80444289.715200007
8174,80444352.230400011
8175,80444414.707200006
8176,80444477.38880001
8177,80444539.7632
8178,80444602.419200003
8179,80444664.870399997
8180,80444727.449600011
8181,80444789.926400006
8182,80444852.467200011
8183,80444914.726400003
8184,80444977.4208
8185,80445039.795200005
8186,80445102.464000002
8187,80445164.864000008
8188,80445227.532800004
8189,80445289.843199998
8190,80445352.422399998
8191,80445414.784000009
8192,80445477.452800006
8193,80445540.044799998
8194,80445602.623999998
8195,80445665.036799997
8196,80445727.577600002
8197,80445789.990400001
8198,80445852.492799997
8199,80445914.918400005
8200,80445977.369599998
8201,80446039.89760001
8202,80446102.502400011
8203,80446164.91520001
8204,80446227.648000002
8205,80446289.93280001
8206,80446352.486400008
8207,80446414.886399999
8208,80446477.529600009
8209,80446540.147200003
8210,80446602.6752
8211,80446665.139200002
8212,80446727.718400002
8213,80446789.977600008
8214,80446852.7104
8215,80446915.161600009
8216,80446977.484800011
8217,80447040.217600003
8218,80447102.796800002
8219,80447165.120000005
8220,80447227.711999997
8221,80447290.175999999
8222,80447352.704000011
8223,80447415.014400005
8224,80447477.670400009
8225,80447540.0704
8226,80447602.764799997
8227,80447665.075200006
8228,80447727.564800009
8229,80447790.284800008
8230,80447852.812800005
8231,80447915.123199999
8232,80447977.702399999
8233,80448040.153600007
8234,80448102.822400004
8235,80448165.196800008
8236,80448227.673600003
8237,80448290.355200008
8238,80448352.832000002
8239,80448415.347200006
8240,80448477.811200008
8241,80448540.185599998
8242,80448602.803200006
8243,80448665.31840001
8244,80448727.705600008
8245,80448790.182400003
8246,80448852.902400002
8247,80448915.238399997
8248,80448977.792000011
8249,80449040.255999997
8250,80449102.784000009
8251,80449165.273599997
8252,80449227.737599999
8253,80449290.252800003
8254,80449352.972800002
8255,80449415.372800007
8256,80449477.875200003
8257,80449540.326399997
8258,80449602.944000006
8259,80449665.331200004
8260,80449727.795200005
8261,80449790.425600007
8262,80449852.966399997
8263,80449915.532800004
8264,80449977.983999997
8265,80450040.37120001
8266,80450102.886399999
8267,80450165.376000002
8268,80450228.044799998
8269,80450290.483199999
8270,80450353.075200006
8271,80450415.539200008
8272,80450478.079999998
8273,80450540.60800001
8274,80450603.008000001
8275,80450665.4208
8276,80450727.923200011
8277,80450790.540800005
8278,80450853.145600006
8279,80450915.456
8280,80450977.971200004
8281,80451040.4736
8282,80451103.001599997
8283,80451165.4912
8284,80451227.955200002
8285,80451290.700800002
8286,80451353.075200006
8287,80451415.718400002
8288,80451478.003200009
8289,80451540.531200007
8290,80451603.123199999
8291,80451665.497600004
8292,80451728.025600001
8293,80451790.64320001
8294,80451853.120000005
8295,80451915.545599997
8296,80451978.048000008
8297,80452040.550400004
8298,80452103.257600009
8299,80452165.7984
8300,80452228.275200009
8301,80452290.662400007
8302,80452353.395199999
8303,80452415.8336
8304,80452478.118400007
8305,80452540.825599998
8306,80452603.212800011
8307,80452665.612800002
8308,80452728.153600007
8309,80452790.656000003
8310,80452853.363200009
8311,80452915.673600003
8312,80452978.342399999
8313,80453040.67840001
8314,80453103.270400003
8315,80453165.926400006
8316,80453228.198400006
8317,80453290.764799997
8318,80453353.45920001
8319,80453415.820800006
8320,80453478.412799999
8321,80453540.736000001
8322,80453603.417600006
8323,80453665.753600001
8324,80453728.384000003
8325,80453790.784000009
8326,80453853.516800001
8327,80453915.776000008
8328,80453978.342399999
8329,80454041.024000004
8330,80454103.334399998
8331,80454165.811200008
8332,80454228.480000004
8333,80454290.867200002
8334,80454353.369599998
8335,80454416.025600001
8336,80454478.323200002
8337,80454540.889600009
8338,80454603.558400005
8339,80454666.086400002
8340,80454728.384000003
8341,80454790.924800009
8342,80454853.504000008
8343,80454915.9296
8344,80454978.57280001
8345,80455040.960000008
8346,80455103.705600008
8347,80455165.977600008
8348,80455228.556800008
8349,80455290.995200008
8350,80455353.484800011
8351,80455416.089599997
8352,80455478.451200008
8353,80455541.004800007
8354,80455603.66080001
8355,80455666.060800001
8356,80455728.601600006
8357,80455791.0528
8358,80455853.606399998
8359,80455915.993600011
8360,80455978.5088
8361,80456041.062399998
8362,80456103.89760001
8363,80456166.105599999
